onset_sec,duration_sec,pitch,velocity,track,channel,id
72.311455,0.045833334,55,68,0,1,742
72.322914,0.061458334,79,76,0,1,743
72.44063,0.10208333,54,71,0,1,744
72.45417,0.036458332,74,74,0,1,745
72.53646,0.051041666,55,68,0,1,746
72.59062,0.046875,71,68,0,1,747
72.61979,0.22604166,48,69,0,1,748
72.645836,0.22291666,52,65,0,1,749
72.70729,0.11770833,57,78,0,1,750
72.71354,0.06979167,75,85,0,1,751
72.84688,0.104166664,76,83,0,1,752
72.98333,0.07083333,72,75,0,1,753
73.097916,0.06979167,69,69,0,1,754
73.13125,0.6020833,50,69,0,1,755
73.20417,0.14583333,57,72,0,1,756
73.22083,0.083333336,71,84,0,1,757
73.23125,0.067708336,60,77,0,1,758
73.35625,0.114583336,72,82,0,1,759
73.464584,0.10520833,69,77,0,1,760
73.60104,0.079166666,66,71,0,1,761
73.70937,0.041666668,67,75,0,1,762
73.71146,0.15729167,59,68,0,1,763
73.72083,0.20520833,55,64,0,1,764
73.925,0.077083334,79,66,0,1,765
74.08437,0.1125,83,61,0,1,766
74.22604,0.0375,81,61,0,1,767
74.33854,0.051041666,79,64,0,1,768
74.45104,0.140625,78,71,0,1,769
74.58437,0.11875,76,62,0,1,770
74.71042,0.06458333,74,74,0,1,771
74.83542,0.06979167,72,75,0,1,772
74.95625,0.12291667,71,79,0,1,773
75.08646,0.06979167,69,79,0,1,774
75.20729,0.0875,67,77,0,1,775
75.33125,0.11354167,66,80,0,1,776
75.458336,0.060416665,64,74,0,1,777
75.59062,0.072916664,62,70,0,1,778
75.72396,0.044791665,61,61,0,1,779
75.864586,1.246875,60,74,0,1,780
76.45625,0.123958334,57,44,0,1,781
76.458336,0.119791664,45,45,0,1,782
77.02187,0.11770833,42,41,0,1,783
77.02604,0.08541667,54,36,0,1,784
77.16354,0.13229166,62,59,0,1,785
77.3125,0.10729167,64,56,0,1,786
77.42812,0.14166667,62,54,0,1,787
77.54271,0.15416667,50,44,0,1,788
77.54375,0.071875,38,47,0,1,789
77.54583,0.2125,66,70,0,1,790
77.67812,0.109375,64,62,0,1,791
77.69688,0.3,50,15,0,1,792
77.79271,0.063541666,62,69,0,1,793
77.91146,0.0625,60,68,0,1,794
78.02917,0.046875,43,49,0,1,795
78.04479,0.92604166,60,59,0,1,796
78.04792,0.45416668,57,68,0,1,797
78.16458,0.071875,55,62,0,1,798
78.29792,0.0625,54,61,0,1,799
78.43021,0.060416665,55,60,0,1,800
78.55417,0.17083333,54,57,0,1,801
78.74167,0.042708334,55,47,0,1,802
78.86771,0.052083332,54,38,0,1,803
78.89896,0.058333334,55,58,0,1,804
79.046875,0.040625,59,65,0,1,805
79.0625,0.030208332,55,50,0,1,806
79.0875,0.057291668,43,34,0,1,807
79.23542,0.083333336,67,69,0,1,808
79.354164,0.09791667,66,62,0,1,809
79.46146,0.040625,67,69,0,1,810
79.59583,0.033333335,62,66,0,1,811
79.73542,0.075,74,66,0,1,812
79.86146,0.09166667,73,66,0,1,813
79.99167,0.047916666,74,63,0,1,814
80.10729,0.036458332,71,59,0,1,815
80.25938,0.08645833,79,58,0,1,816
80.36875,0.11354167,78,54,0,1,817
80.49479,0.042708334,79,57,0,1,818
80.6375,0.046875,74,52,0,1,819
80.78438,0.08125,83,48,0,1,820
80.88229,0.11354167,81,55,0,1,821
81.01458,0.09166667,83,55,0,1,822
81.18229,0.12604167,79,39,0,1,823
82.19375,0.57604164,64,69,0,1,824
82.27292,0.4875,67,72,0,1,825
82.30104,0.08020833,48,66,0,1,826
82.32604,0.46041667,72,86,0,1,827
82.44688,0.061458334,60,68,0,1,828
82.566666,0.05625,59,73,0,1,829
82.69375,0.05,60,74,0,1,830
82.82917,0.28333333,48,74,0,1,831
83.120834,0.07395833,72,67,0,1,832
83.245834,0.07395833,71,70,0,1,833
83.364586,0.13020833,74,78,0,1,834
83.49062,0.094791666,72,78,0,1,835
83.60729,0.061458334,76,80,0,1,836
83.72813,0.08645833,74,83,0,1,837
83.85104,0.094791666,77,83,0,1,838
83.96354,0.123958334,76,83,0,1,839
84.083336,0.13229166,79,79,0,1,840
84.19479,0.10208333,77,78,0,1,841
84.33229,0.08125,69,75,0,1,842
84.39167,0.321875,74,75,0,1,843
84.46562,0.26979166,53,51,0,1,844
84.46667,0.28645834,77,67,0,1,845
84.47188,0.32395834,41,51,0,1,846
84.472916,0.44895834,81,81,0,1,847
85.04271,0.125,79,56,0,1,848
85.16979,0.08020833,77,56,0,1,849
85.282295,0.045833334,76,64,0,1,850
85.39375,0.058333334,74,66,0,1,851
85.51979,0.0375,72,61,0,1,852
85.572914,0.08645833,74,73,0,1,853
85.66146,0.05,72,66,0,1,854
85.73021,0.039583333,71,56,0,1,855
85.82396,0.039583333,52,57,0,1,856
85.825,0.094791666,72,75,0,1,857
85.94271,0.08958333,76,72,0,1,858
86.08125,0.075,74,71,0,1,859
86.09688,0.0375,53,53,0,1,860
86.20937,0.15416667,77,71,0,1,861
86.33646,0.05,55,49,0,1,862
86.342705,0.083333336,71,67,0,1,863
86.46042,0.05625,74,69,0,1,864
86.629166,0.42395833,64,72,0,1,865
86.64792,0.061458334,48,66,0,1,866
86.683334,0.365625,67,74,0,1,867
86.72708,0.34583333,72,81,0,1,868
86.77187,0.051041666,60,69,0,1,869
86.89896,0.040625,59,72,0,1,870
87.0125,0.038541667,60,73,0,1,871
87.140625,0.20625,48,75,0,1,872
87.41771,0.08645833,72,67,0,1,873
87.55521,0.1,71,67,0,1,874
87.66354,0.119791664,74,69,0,1,875
87.78125,0.09166667,72,75,0,1,876
87.902084,0.057291668,76,76,0,1,877
88.01979,0.12083333,74,79,0,1,878
88.13333,0.11145833,77,84,0,1,879
88.25208,0.125,76,82,0,1,880
88.375,0.153125,79,78,0,1,881
88.484375,0.1125,77,79,0,1,882
88.60729,0.08229167,69,67,0,1,883
88.65833,0.33958334,74,78,0,1,884
88.74271,0.30729166,77,69,0,1,885
88.74479,0.43958333,81,74,0,1,886
88.75729,0.26875,53,46,0,1,887
88.77812,0.34895834,41,49,0,1,888
89.280205,0.13125,79,57,0,1,889
89.41146,0.072916664,77,56,0,1,890
89.520836,0.04375,76,67,0,1,891
89.635414,0.054166667,74,69,0,1,892
89.760414,0.041666668,72,65,0,1,893
89.813545,0.088541664,74,68,0,1,894
89.91563,0.036458332,72,63,0,1,895
89.96875,0.039583333,71,52,0,1,896
90.05625,0.11770833,72,67,0,1,897
90.06771,0.055208333,52,43,0,1,898
90.191666,0.13125,76,69,0,1,899
90.32188,0.13333334,74,67,0,1,900
90.325,0.083333336,53,46,0,1,901
90.45937,0.15208334,77,63,0,1,902
90.57396,0.061458334,55,27,0,1,903
90.583336,0.1,71,58,0,1,904
90.714584,0.10625,74,62,0,1,905
90.825,0.09375,60,47,0,1,906
90.83542,0.06666667,72,66,0,1,907
90.975,0.048958335,67,48,0,1,908
91.08229,0.058333334,74,59,0,1,909
91.09062,0.061458334,64,47,0,1,910
91.166664,0.047916666,72,61,0,1,911
91.19896,0.061458334,67,41,0,1,912
91.23542,0.06875,71,61,0,1,913
91.34167,0.0375,72,63,0,1,914
91.342705,0.110416666,60,46,0,1,915
91.45937,0.06979167,67,44,0,1,916
91.578125,0.042708334,76,66,0,1,917
91.60104,0.05625,64,36,0,1,918
91.70625,0.079166666,67,44,0,1,919
91.84375,0.37395832,73,62,0,1,920
91.85833,0.25,59,36,0,1,921
91.975,0.07604167,67,35,0,1,922
92.11042,0.08541667,62,39,0,1,923
92.22708,0.09166667,67,35,0,1,924
92.38438,0.20833333,59,31,0,1,925
92.38438,0.2125,74,42,0,1,926
92.49062,0.078125,67,31,0,1,927
92.62813,0.06458333,62,39,0,1,928
92.72708,0.079166666,67,39,0,1,929
92.859375,0.08229167,59,36,0,1,930
92.947914,0.071875,67,49,0,1,931
93.05521,0.07083333,76,61,0,1,932
93.097916,0.067708336,62,47,0,1,933
93.12292,0.048958335,74,60,0,1,934
93.188545,0.077083334,73,69,0,1,935
93.2,0.071875,67,49,0,1,936
93.29271,0.060416665,74,78,0,1,937
93.31563,0.21979167,59,53,0,1,938
93.42812,0.071875,67,50,0,1,939
93.541664,0.063541666,77,78,0,1,940
93.56771,0.067708336,62,50,0,1,941
93.671875,0.108333334,67,51,0,1,942
93.822914,0.44479167,75,73,0,1,943
93.83646,0.13541667,60,44,0,1,944
93.94896,0.08229167,67,46,0,1,945
94.07917,0.088541664,64,42,0,1,946
94.197914,0.083333336,67,45,0,1,947
94.33021,0.23541667,76,61,0,1,948
94.33125,0.18645833,60,44,0,1,949
94.45208,0.083333336,67,43,0,1,950
94.58542,0.077083334,64,42,0,1,951
94.70625,0.075,67,46,0,1,952
94.854164,0.078125,60,41,0,1,953
94.95208,0.07083333,67,45,0,1,954
95.078125,0.06458333,79,56,0,1,955
95.10104,0.075,64,46,0,1,956
95.14687,0.060416665,79,62,0,1,957
95.21562,0.072916664,78,65,0,1,958
95.22188,0.07083333,67,46,0,1,959
95.322914,0.042708334,79,58,0,1,960
95.36979,0.15625,60,48,0,1,961
95.375,0.051041666,84,71,0,1,962
95.53854,0.065625,67,34,0,1,963
95.61667,0.044791665,82,69,0,1,964
95.63333,0.07083333,64,46,0,1,965
95.7625,0.079166666,67,43,0,1,966
95.89896,0.303125,80,55,0,1,967
95.93437,0.175,60,27,0,1,968
96.05104,0.079166666,69,41,0,1,969
96.15625,0.0625,65,48,0,1,970
96.29375,0.077083334,69,47,0,1,971
96.43437,0.13125,81,60,0,1,972
96.44271,0.08958333,60,39,0,1,973
96.54896,0.078125,69,39,0,1,974
96.67083,0.058333334,65,45,0,1,975
96.77396,0.11354167,69,53,0,1,976
96.88958,0.077083334,81,74,0,1,977
96.927086,0.06666667,60,44,0,1,978
96.97083,0.08541667,83,68,0,1,979
97.04063,0.055208333,69,45,0,1,980
97.05312,0.39791667,84,72,0,1,981
97.16875,0.052083332,65,50,0,1,982
97.29271,0.078125,69,45,0,1,983
97.45,0.11770833,83,66,0,1,984
97.45521,0.078125,60,43,0,1,985
97.561455,0.12708333,81,69,0,1,986
97.56563,0.05625,69,44,0,1,987
97.67812,0.071875,65,50,0,1,988
97.691666,0.072916664,79,68,0,1,989
97.79271,0.090625,69,48,0,1,990
97.81042,0.077083334,77,66,0,1,991
97.94583,0.34166667,78,64,0,1,992
97.97396,0.119791664,60,30,0,1,993
98.09688,0.06875,67,47,0,1,994
98.23125,0.094791666,64,36,0,1,995
98.35,0.07083333,67,31,0,1,996
98.489586,0.434375,79,52,0,1,997
98.498955,0.24479167,60,37,0,1,998
98.59167,0.109375,67,45,0,1,999
98.734375,0.055208333,64,51,0,1,1000
98.84167,0.046875,67,65,0,1,1001
98.96875,0.0875,52,67,0,1,1002
99.10625,0.07395833,55,58,0,1,1003
99.23333,0.051041666,60,64,0,1,1004
99.35313,0.039583333,64,62,0,1,1005
99.49062,0.0375,67,66,0,1,1006
99.60833,0.067708336,72,73,0,1,1007
99.72813,0.060416665,76,70,0,1,1008
99.84375,0.03125,79,74,0,1,1009
99.95521,0.09583333,53,69,0,1,1010
100.08125,0.088541664,57,65,0,1,1011
100.20104,0.06666667,60,66,0,1,1012
100.33021,0.0375,65,67,0,1,1013
100.472916,0.036458332,69,69,0,1,1014
100.5875,0.07604167,72,74,0,1,1015
100.714584,0.046875,77,75,0,1,1016
100.8375,0.053125,81,84,0,1,1017
100.972916,0.16458334,81,90,0,1,1018
101.092705,0.15,79,81,0,1,1019
101.20937,0.059375,60,50,0,1,1020
101.2125,0.05625,55,49,0,1,1022
101.2125,0.11354167,77,84,0,1,1021
101.33437,0.048958335,76,79,0,1,1023
101.45521,0.063541666,59,57,0,1,1024
101.45937,0.094791666,76,83,0,1,1025
101.48021,0.041666668,55,42,0,1,1026
101.583336,0.067708336,74,86,0,1,1027
101.697914,0.052083332,55,47,0,1,1028
101.70521,0.06979167,76,84,0,1,1029
101.70937,0.05625,62,53,0,1,1030
101.833336,0.057291668,77,84,0,1,1031
101.97708,0.59583336,77,78,0,1,1032
101.99375,0.284375,56,46,0,1,1033
102.00938,0.265625,62,42,0,1,1034
102.59896,0.31041667,76,47,0,1,1035
102.61771,0.184375,57,36,0,1,1036
102.63854,0.3375,60,29,0,1,1037
103.18229,0.66979164,52,25,0,1,1038
103.30312,0.5541667,55,35,0,1,1039
103.49271,0.48333332,60,29,0,1,1040
103.59062,0.56145835,64,40,0,1,1041
103.75,0.078125,67,40,0,1,1042
103.89271,0.11770833,72,49,0,1,1043
104.027084,0.108333334,76,55,0,1,1044
104.145836,0.29375,79,56,0,1,1045
104.260414,0.53229165,53,52,0,1,1046
104.39792,0.51875,57,50,0,1,1047
104.5375,0.37916666,60,52,0,1,1048
104.655205,0.18541667,65,54,0,1,1049
104.79271,0.09375,69,53,0,1,1050
104.91771,0.090625,72,61,0,1,1051
105.06771,0.096875,77,61,0,1,1052
105.18229,0.036458332,81,61,0,1,1053
105.30417,0.17291667,81,76,0,1,1054
105.43542,0.15625,79,69,0,1,1055
105.561455,0.06666667,60,56,0,1,1057
105.561455,0.11875,77,69,0,1,1056
105.59375,0.051041666,55,39,0,1,1058
105.67812,0.052083332,76,71,0,1,1059
105.81875,0.14375,76,74,0,1,1060
105.82917,0.092708334,59,48,0,1,1061
105.842705,0.048958335,55,35,0,1,1062
105.94688,0.119791664,74,72,0,1,1063
106.07083,0.06875,72,73,0,1,1064
106.072914,0.067708336,65,63,0,1,1065
106.09688,0.12708333,55,38,0,1,1066
106.18542,0.07395833,71,74,0,1,1067
106.30104,0.044791665,64,47,0,1,1068
106.30729,0.03125,60,59,0,1,1069
106.313545,0.44479167,72,78,0,1,1070
106.441666,0.0625,60,64,0,1,1071
106.58125,0.033333335,59,57,0,1,1072
106.69688,0.035416666,60,60,0,1,1073
106.82083,0.040625,47,69,0,1,1074
106.82917,0.29479167,76,86,0,1,1075
106.83125,0.34791666,70,81,0,1,1076
106.83854,0.378125,67,74,0,1,1077
106.953125,0.041666668,48,71,0,1,1078
107.072914,0.04375,47,75,0,1,1079
107.19583,0.053125,48,74,0,1,1080
107.32083,0.0375,36,81,0,1,1081
107.60208,0.203125,77,75,0,1,1082
107.614586,0.07604167,69,69,0,1,1083
107.87708,0.055208333,69,75,0,1,1084
107.88021,0.046875,65,70,0,1,1085
108.129166,0.03125,62,66,0,1,1086
108.129166,0.039583333,71,61,0,1,1087
108.17604,0.065625,72,73,0,1,1088
108.2625,0.0625,71,75,0,1,1089
108.322914,0.10208333,69,68,0,1,1090
108.41771,0.065625,71,76,0,1,1091
108.541664,0.47604167,72,75,0,1,1092
108.54479,0.033333335,59,79,0,1,1093
108.55417,0.21770833,64,76,0,1,1094
108.691666,0.04375,60,72,0,1,1095
108.816666,0.057291668,59,74,0,1,1096
108.938545,0.034375,60,72,0,1,1097
109.066666,0.31979167,76,91,0,1,1098
109.07188,0.35,70,82,0,1,1099
109.072914,0.41041666,67,80,0,1,1100
109.078125,0.044791665,47,67,0,1,1101
109.20937,0.045833334,48,75,0,1,1102
109.325,0.052083332,47,77,0,1,1103
109.44375,0.058333334,48,79,0,1,1104
109.572914,0.04375,36,82,0,1,1105
109.86562,0.19895834,77,69,0,1,1106
109.87292,0.123958334,69,68,0,1,1107
110.126045,0.058333334,65,55,0,1,1108
110.12813,0.058333334,69,72,0,1,1109
110.37813,0.04375,71,61,0,1,1110
110.38958,0.039583333,62,58,0,1,1111
110.441666,0.08958333,72,65,0,1,1112
110.53125,0.04375,71,74,0,1,1113
110.729164,0.044791665,72,61,0,1,1114
110.73229,0.28645834,64,36,0,1,1115
110.80729,0.054166667,74,56,0,1,1116
110.87187,0.055208333,72,66,0,1,1117
110.96146,0.057291668,71,57,0,1,1118
111.04063,0.24270834,55,39,0,1,1119
111.046875,0.090625,72,62,0,1,1120
111.15938,0.07395833,76,68,0,1,1121
111.29375,0.05625,74,63,0,1,1122
111.30312,0.25208333,59,57,0,1,1123
111.36979,0.079166666,76,64,0,1,1124
111.44896,0.060416665,74,69,0,1,1125
111.525,0.060416665,72,58,0,1,1126
111.58854,0.23645833,55,44,0,1,1127
111.6,0.0875,74,71,0,1,1128
111.708336,0.08125,77,70,0,1,1129
111.816666,0.078125,76,75,0,1,1130
111.83125,0.25,60,60,0,1,1131
111.91354,0.092708334,77,74,0,1,1132
112.00521,0.047916666,76,70,0,1,1133
112.04896,0.09166667,74,69,0,1,1134
112.11354,0.184375,55,62,0,1,1135
112.13229,0.083333336,76,74,0,1,1136
112.24375,0.065625,79,78,0,1,1137
112.35313,0.06875,77,74,0,1,1138
112.35625,0.25520834,62,57,0,1,1139
112.425,0.090625,79,80,0,1,1140
112.51667,0.059375,77,75,0,1,1141
112.566666,0.088541664,76,69,0,1,1142
112.65104,0.17708333,55,55,0,1,1144
112.65104,0.098958336,77,78,0,1,1143
112.75208,0.06458333,81,81,0,1,1145
112.86875,0.10104167,64,60,0,1,1146
112.89167,0.13229166,79,79,0,1,1147
113.004166,0.13229166,84,84,0,1,1148
113.135414,0.140625,88,89,0,1,1149
113.26458,0.146875,83,85,0,1,1150
113.38438,0.08125,84,91,0,1,1151
113.50938,0.075,79,81,0,1,1152
113.61771,0.05,53,53,0,1,1153
113.63229,0.046875,62,51,0,1,1155
113.63229,0.088541664,81,85,0,1,1154
113.75729,0.061458334,77,75,0,1,1156
113.87708,0.077083334,76,79,0,1,1157
113.89479,0.275,60,49,0,1,1158
113.90417,0.684375,55,42,0,1,1159
113.98125,0.075,77,64,0,1,1160
114.06979,0.098958336,76,58,0,1,1161
114.254166,0.371875,74,46,0,1,1162
114.265625,0.4125,59,34,0,1,1163
115.219795,0.06875,73,62,0,1,1164
115.24479,0.46770832,74,56,0,1,1165
115.83854,0.0375,73,64,0,1,1166
115.88229,0.16770834,74,58,0,1,1167
116.3375,0.07083333,71,63,0,1,1168
116.40417,0.06875,74,64,0,1,1169
116.45729,0.094791666,80,67,0,1,1170
116.56458,1.2052083,83,61,0,1,1171
116.675,0.14791666,40,46,0,1,1172
116.81458,0.14791666,44,57,0,1,1173
116.941666,0.059375,47,59,0,1,1174
117.07396,0.05,52,59,0,1,1175
117.2125,0.41041666,56,45,0,1,1176
117.36354,0.25416666,59,44,0,1,1177
117.48333,0.06979167,64,48,0,1,1178
117.61667,0.24583334,52,49,0,1,1179
117.7625,0.14375,81,58,0,1,1180
117.8875,0.14270833,80,65,0,1,1181
118.02604,0.075,77,62,0,1,1182
118.14167,0.065625,76,69,0,1,1183
118.27187,0.15625,74,76,0,1,1184
118.39479,0.123958334,72,75,0,1,1185
118.395836,0.044791665,52,48,0,1,1186
118.39896,0.045833334,56,48,0,1,1187
118.52187,0.07083333,71,74,0,1,1188
118.65625,0.5885417,45,56,0,1,1189
118.65938,0.13541667,74,81,0,1,1190
118.66771,0.6010417,57,53,0,1,1191
118.796875,0.11666667,72,67,0,1,1192
118.933334,0.11875,71,57,0,1,1193
119.063545,0.104166664,72,64,0,1,1194
119.19479,0.092708334,71,60,0,1,1195
119.32604,0.10625,72,59,0,1,1196
119.45625,0.06979167,74,61,0,1,1197
119.58229,0.047916666,72,52,0,1,1198
119.717705,0.05,71,55,0,1,1199
119.74271,0.39583334,72,56,0,1,1200
120.32083,0.054166667,71,54,0,1,1201
120.375,0.178125,72,62,0,1,1202
120.825,0.092708334,69,56,0,1,1203
120.90833,0.079166666,72,59,0,1,1204
120.95625,0.10520833,78,61,0,1,1205
121.058334,1.1989583,81,61,0,1,1206
121.208336,0.10104167,38,42,0,1,1207
121.33542,0.2,42,51,0,1,1208
121.47708,0.048958335,45,55,0,1,1209
121.597916,0.06458333,50,59,0,1,1210
121.74167,0.340625,54,50,0,1,1211
121.88125,0.209375,57,56,0,1,1212
122.01458,0.11770833,62,48,0,1,1213
122.14271,0.27291667,50,53,0,1,1214
122.296875,0.14270833,79,49,0,1,1215
122.4125,0.13854167,78,61,0,1,1216
122.54375,0.08125,76,62,0,1,1217
122.66875,0.063541666,74,65,0,1,1218
122.79479,0.16354166,72,72,0,1,1219
122.91875,0.11875,71,71,0,1,1220
122.93229,0.06875,54,56,0,1,1221
122.94479,0.042708334,50,44,0,1,1222
123.06042,0.115625,69,69,0,1,1223
123.19271,0.5208333,71,65,0,1,1224
123.20208,0.054166667,55,53,0,1,1225
123.35313,0.07604167,67,53,0,1,1226
123.50313,0.09583333,66,50,0,1,1227
123.629166,0.067708336,67,45,0,1,1228
123.75521,0.041666668,74,59,0,1,1229
123.77187,0.23020834,59,42,0,1,1230
123.93125,0.06666667,67,28,0,1,1231
124.03958,0.328125,74,64,0,1,1232
124.04896,0.20208333,66,45,0,1,1233
124.19375,0.140625,67,39,0,1,1234
124.36667,0.19375,76,67,0,1,1235
124.410416,0.19895834,60,29,0,1,1236
124.57396,0.090625,67,19,0,1,1237
124.67396,0.084375,66,42,0,1,1238
124.811455,0.084375,67,46,0,1,1239
124.813545,0.1375,78,57,0,1,1240
124.94063,0.20208333,81,69,0,1,1241
124.969795,0.16458334,60,44,0,1,1242
125.06979,0.15416667,79,73,0,1,1243
125.072914,0.08229167,67,39,0,1,1244
125.191666,0.15520833,78,78,0,1,1245
125.20208,0.14479166,66,49,0,1,1246
125.313545,0.114583336,76,72,0,1,1247
125.33229,0.078125,67,45,0,1,1248
125.46354,0.12604167,74,66,0,1,1249
125.479164,0.24791667,59,48,0,1,1250
125.60208,0.08645833,67,46,0,1,1251
125.73854,0.057291668,66,48,0,1,1252
125.86771,0.051041666,67,56,0,1,1253
126.00313,0.08125,74,77,0,1,1254
126.01771,0.046875,55,52,0,1,1255
126.12708,0.090625,67,58,0,1,1256
126.13021,0.090625,71,68,0,1,1257
126.25625,0.077083334,74,73,0,1,1258
126.28333,0.057291668,66,48,0,1,1259
126.373955,0.09375,71,69,0,1,1260
126.3875,0.061458334,67,56,0,1,1261
126.51458,0.11875,76,74,0,1,1262
126.53646,0.153125,60,54,0,1,1263
126.67396,0.0625,67,50,0,1,1264
126.7875,0.13645834,66,61,0,1,1265
126.91458,0.13333334,78,68,0,1,1266
126.94583,0.053125,67,51,0,1,1267
127.04375,0.184375,81,78,0,1,1268
127.0625,0.13541667,60,56,0,1,1269
127.17604,0.15625,79,78,0,1,1270
127.19271,0.06875,67,50,0,1,1271
127.30312,0.123958334,78,76,0,1,1272
127.322914,0.10625,66,63,0,1,1273
127.41875,0.08541667,76,73,0,1,1274
127.453125,0.063541666,67,50,0,1,1275
127.55521,0.09375,74,72,0,1,1276
127.57917,0.15625,59,44,0,1,1277
127.84062,0.16145833,83,67,0,1,1278
127.97813,0.13229166,81,65,0,1,1279
128.09688,0.11770833,79,70,0,1,1280
128.21666,0.083333336,78,75,0,1,1281
128.34271,0.075,76,76,0,1,1282
128.37917,0.19583334,68,54,0,1,1283
128.46562,0.063541666,74,73,0,1,1284
128.56667,0.06979167,72,80,0,1,1285
128.60417,0.14166667,69,56,0,1,1286
128.64479,0.08958333,74,73,0,1,1287
128.72917,0.04375,72,75,0,1,1288
128.875,0.1625,81,82,0,1,1289
129.0073,0.13020833,79,69,0,1,1290
129.11354,0.13958333,78,76,0,1,1291
129.2448,0.054166667,76,70,0,1,1292
129.37187,0.051041666,74,70,0,1,1293
129.38437,0.20833333,66,61,0,1,1294
129.50626,0.048958335,72,76,0,1,1295
129.6177,0.05625,71,76,0,1,1296
129.62083,0.16979167,67,47,0,1,1297
129.66978,0.10208333,72,71,0,1,1298
129.76562,0.036458332,71,70,0,1,1299
129.90834,0.15625,79,68,0,1,1300
130.03229,0.18333334,78,67,0,1,1301
130.16978,0.125,76,59,0,1,1302
130.30104,0.07083333,74,66,0,1,1303
130.42084,0.06666667,72,67,0,1,1304
130.42291,0.21458334,64,36,0,1,1305
130.53542,0.06979167,71,74,0,1,1306
130.63959,0.06666667,69,76,0,1,1307
130.65416,0.23229167,60,62,0,1,1308
130.70729,0.09166667,71,69,0,1,1309
130.79271,0.061458334,69,71,0,1,1310
130.925,0.14375,76,78,0,1,1311
131.06354,0.13541667,74,67,0,1,1312
131.1823,0.10625,72,70,0,1,1313
131.30417,0.065625,71,68,0,1,1314
131.42291,0.25833333,61,56,0,1,1315
131.4323,0.06875,69,74,0,1,1316
131.55937,0.078125,67,72,0,1,1317
131.66042,0.03125,66,71,0,1,1318
131.67188,0.18958333,62,69,0,1,1319
131.80833,0.06666667,74,79,0,1,1320
131.9375,0.190625,83,85,0,1,1321
132.07709,0.140625,81,80,0,1,1322
132.1875,0.088541664,79,82,0,1,1323
132.3052,0.08541667,78,83,0,1,1324
132.42917,0.071875,76,82,0,1,1325
132.43959,0.22291666,68,62,0,1,1326
132.56667,0.05,74,84,0,1,1327
132.6823,0.07604167,74,86,0,1,1328
132.69376,0.119791664,69,54,0,1,1329
132.81459,0.046875,73,73,0,1,1330
132.93333,0.065625,81,80,0,1,1331
133.07709,0.034375,79,75,0,1,1332
133.20416,0.034375,78,68,0,1,1333
133.31563,0.038541667,76,78,0,1,1334
133.4448,0.04375,74,75,0,1,1335
133.45522,0.23333333,66,58,0,1,1336
133.56563,0.03125,72,79,0,1,1337
133.6875,0.063541666,72,91,0,1,1338
133.71875,0.51458335,67,57,0,1,1339
133.82603,0.065625,71,70,0,1,1340
133.95,0.17291667,79,66,0,1,1341
134.0677,0.196875,78,69,0,1,1342
134.20833,0.121875,76,62,0,1,1343
134.3375,0.08020833,74,70,0,1,1344
134.46355,0.094791666,72,64,0,1,1345
134.5052,0.20520833,64,50,0,1,1346
134.58646,0.084375,71,64,0,1,1347
134.74167,0.47708333,69,55,0,1,1348
134.77188,0.51875,60,40,0,1,1349
134.91667,0.041666668,67,45,0,1,1350
135.07292,0.063541666,66,42,0,1,1351
135.16875,0.06458333,67,46,0,1,1352
135.28438,0.055208333,71,63,0,1,1353
135.34062,0.38020834,62,47,0,1,1354
135.37917,0.04375,72,64,0,1,1355
135.47084,0.038541667,71,59,0,1,1356
135.48125,0.075,67,50,0,1,1357
135.53021,0.065625,72,66,0,1,1358
135.60834,0.078125,71,63,0,1,1359
135.64166,0.19375,66,41,0,1,1360
135.68646,0.051041666,72,58,0,1,1361
135.74687,0.071875,71,46,0,1,1362
135.77812,0.190625,67,49,0,1,1363
135.83333,0.078125,69,61,0,1,1364
135.92084,0.08541667,71,53,0,1,1365
136.02292,0.778125,72,58,0,1,1366
136.02916,0.175,64,41,0,1,1367
136.19167,0.071875,67,52,0,1,1368
136.34062,0.15,66,52,0,1,1369
136.45938,0.05625,67,55,0,1,1370
136.58229,0.123958334,62,60,0,1,1371
136.72188,0.055208333,67,46,0,1,1372
136.82083,0.21979167,71,60,0,1,1373
136.83125,0.15833333,66,55,0,1,1374
136.9448,0.110416666,67,51,0,1,1375
137.0625,0.040625,69,65,0,1,1376
137.08438,0.17083333,60,57,0,1,1377
137.19583,0.063541666,67,59,0,1,1378
137.325,0.046875,68,59,0,1,1379
137.32812,0.28958333,69,75,0,1,1380
137.33646,0.15,66,65,0,1,1381
137.45312,0.055208333,67,57,0,1,1382
137.58022,0.16041666,62,55,0,1,1383
137.5875,0.06875,71,74,0,1,1384
137.70209,0.08125,67,56,0,1,1385
137.84271,0.044791665,70,59,0,1,1386
137.84479,0.058333334,71,75,0,1,1387
137.85104,0.125,66,59,0,1,1388
137.96458,0.09166667,67,61,0,1,1389
138.10834,0.057291668,71,83,0,1,1390
138.1177,0.14791666,64,62,0,1,1391
138.23125,0.10625,74,74,0,1,1392
138.23647,0.084375,67,58,0,1,1393
138.36147,0.57916665,72,69,0,1,1394
138.3823,0.15208334,66,51,0,1,1395
138.5,0.078125,67,48,0,1,1396
138.64479,0.13958333,62,40,0,1,1397
138.76979,0.0625,67,36,0,1,1398
138.8802,0.046875,71,65,0,1,1399
138.89062,0.190625,66,47,0,1,1400
139.01042,0.047916666,67,55,0,1,1401
